﻿GUID,Key,Text,Translation
1b67a60f-0ffb-41d0-b77b-7b91f8ad7f87,first_time_welcome_element.prefab/elements/mainmenu#text/description/content.0,"Welcome to Xenonauts 2. We hope you enjoy playing! This game is still in active development, so you may still encounter bugs and gameplay issues. You can report any issues you encounter on our <style=link><link=""http://www.goldhawkinteractive.com"">official forums</link></style> or our <style=link><link=""https://discord.gg/fG4Xr6q"">Discord</link></style>! If you play the game in another language, you may also encounter translation mistakes and a small amount of untranslated text in the game, which we are already hard at work to address!","Benvenuto in Xenonauts 2. Ci auguriamo che ti piaccia giocare! Questo gioco è ancora in fase di sviluppo, quindi potresti ancora riscontrare bug e problemi di gioco. Puoi segnalare eventuali problemi che riscontri sui nostri <style=link><link=""http://www.goldhawkinteractive.com"">forum ufficiali</link></style> o sul nostro <style=link><link=""https://discord.gg/fG4Xr6q"">Discord</link></style>! Se giochi in un'altra lingua, potresti anche riscontrare errori di traduzione e una piccola quantità di testo non tradotto nel gioco, che stiamo già lavorando duramente per affrontare!"
3ddda8be-eb69-4858-a2e4-1d463759150d,first_time_welcome_element.prefab/elements/mainmenu#label/background/button.1,UNDERSTOOD,CAPITO
267ec058-5c9c-4107-82c5-2397da08f5d5,intro_element.prefab/elements/mainmenu#page_1/pages/intro_element.0,It is 2009. The Berlin Wall still stands. The Cold War has grown ever colder. A clandestine organisation named the Xenonauts secretly gathers intelligence on a shadowy threat looming over humanity.,È il 2009. Il muro di Berlino è ancora in piedi. La Guerra Fredda è diventata sempre più fredda. Un'organizzazione clandestina di nome Xenonauti raccoglie segretamente informazioni su una minaccia oscura che incombe sull'umanità.
2d8f6961-0fa4-4fb2-9319-4a36dcc16878,intro_element.prefab/elements/mainmenu#page_2/pages/intro_element.1,"Sightings of unidentified flying objects and unknown beings have grown steadily more common. A strong correlation emerges between these reported sightings and rising international tensions, but those reporting or investigating alien activity frequently disappear without trace. Mysterious figures known only as the ""Cleaners"" are believed responsible.","Gli avvistamenti di oggetti volanti non identificati e di esseri sconosciuti sono diventati sempre più comuni. Emerge una forte correlazione tra questi avvistamenti segnalati e le crescenti tensioni internazionali, ma coloro che segnalano o indagano sull'attività aliena spesso scompaiono senza lasciare traccia. Si ritengono responsabili figure misteriose conosciute solo come i “Pulitori”."
09667a89-b47e-417b-845d-bd73d4c273fe,intro_element.prefab/elements/mainmenu#page_3/pages/intro_element.2,Mere weeks remain to prepare for the coming invasion. Our species stands little chance of survival should the Xenonauts fail to unite humanity.,Restano solo poche settimane per prepararsi alla prossima invasione. La nostra specie ha poche possibilità di sopravvivenza se gli Xenonauti non riescono a unire l'umanità.
7253330d-0c26-4942-a11e-66ff0c568993,main_menu_element.prefab/elements/mainmenu#text_label/text_area/button_fill.0,CONTINUE,CONTINUA
1245d99e-b672-4d19-bf7c-629638d09986,air_combat_element.prefab/elements/aircombat#pause_label/pause_banner/pause_header.0,PAUSED,IN PAUSA
4eebe662-8655-432b-8fcd-54ceb4c72c91,air_combat_element.prefab/elements/aircombat#text_stats/pause_header/viewpanel.1,- PRESS SPACE TO RESUME COMBAT -,- PREMI SPAZIO PER RIPRENDERE IL COMBATTIMENTO -
ffc11d8e-5696-4eeb-96b7-47e89823bbea,build_button_row.prefab/components/strategy#Text/build_button_row.0,hangar,hangar
c3ce6a07-5930-4899-96d2-a5c744e2241b,engineering_queue_row_component.prefab/components/strategy#unique_text/unique/quantity_holder.0,Unique,Unico
e33219e6-c4df-4880-9683-a2a39cfab489,gc_mission_result_alive_combatant_row.prefab/components/strategy#stat/hp/top_line.1,HEALTH,SALUTE
d0542d55-248b-444f-bccb-88c4933ade41,gc_mission_result_alive_combatant_row.prefab/components/strategy#stat/tu/top_line.1,TIME UNITS,UNITÀ DI TEMPO
d6aa5210-fa3f-4640-a4fe-72c2f683ce88,gc_mission_result_alive_combatant_row.prefab/components/strategy#stat/accuracy/middle_line.1,ACCURACY,PRECISIONE
44615044-2d68-480a-af0e-c12d023881a8,gc_mission_result_alive_combatant_row.prefab/components/strategy#stat/strength/middle_line.1,STRENGTH,FORZA
c87107ec-270c-4d04-9342-4e81c33c2b07,gc_mission_result_alive_combatant_row.prefab/components/strategy#stat/reflexes/bottom_line.1,Reflexes,Riflessi
130b6865-2e49-4bb6-b4b2-37f9adaff1c9,gc_mission_result_alive_combatant_row.prefab/components/strategy#stat/bravery/bottom_line.1,BRAVERY,CORAGGIO
5550f792-7446-4597-9998-3f91118a0026,gc_mission_result_alive_combatant_row.prefab/components/strategy#text/top/injured.0,Injured,Ferito
d6600090-3d58-4575-97e7-b631450bef60,gc_mission_result_alive_combatant_row.prefab/components/strategy#text/top/wounded.0,Wounded,Ferito
dbdc8760-5273-47d8-a15d-f15924f11f40,gc_mission_result_dead_combatant_row.prefab/components/strategy#text/top/wounded.0,KILLED IN ACTION,UCCISO IN AZIONE
77b44243-a685-49b9-a824-5485aa8a2aca,loadout_profile_row_component.prefab/components/strategy#name/loadout_profile_row_component.2,loadout name,loadout name
8bf453e6-d1f5-4f67-9459-59892de0281f,soldier_selection_row_component.prefab/components/strategy#unassigned_label/label/unassigned.0,Empty Slot,Slot vuoto
cdfd1482-0c7f-41b7-aa2e-9e350438b382,aircombat_aircraft_controller.prefab/panels/aircombat#label/armor_row/interceptor_details.1,Armor,Corazza
e4607616-8c19-4c0a-be3e-b0589770e8ba,aircombat_aircraft_controller.prefab/panels/aircombat#label/health_row/interceptor_details.1,HP,HP
c72b312c-c82b-41fc-bd4b-fada2cc05bc7,aircombat_aircraft_controller.prefab/panels/aircombat#label/fuel_row/interceptor_details.1,FUEL,CARBURANTE
3e42af7f-db03-42c0-b276-3fa37db6e61c,aircombat_aircraft_controller.prefab/panels/aircombat#label/speed_row/interceptor_details.1,Km/h,Km/h
7e9a0e96-6414-45d7-8911-7fae72cfbd45,aircombat_weapon_controller.prefab/panels/aircombat#name/weapon_container/aircombat_weapon_controller.2,AUTOCANNON,AUTOCANNON
1b908ca8-9a3c-404e-b1ff-09d45e39c45a,interceptor.prefab/strike_teams/armory#text/status_text/interceptor.0,AIRCRAFT AIRBORNE,VELIVOLI AVIOTRASPORTATI
2897f919-7288-4379-80a5-0ffb70766191,interceptor_tier1.prefab/strike_teams/armory#text/status_text/interceptor_tier1.0,AIRCRAFT AIRBORNE,VELIVOLI AVIOTRASPORTATI
475b0083-7e51-4e77-87f4-dde6ddf8c97d,interceptor_tier2.prefab/strike_teams/armory#text/status_text/interceptor_tier2.0,AIRCRAFT AIRBORNE,VELIVOLI AVIOTRASPORTATI
27c466e1-e73f-4b72-bedd-44810be6ee1b,interceptor_tier3.prefab/strike_teams/armory#text/status_text/interceptor_tier3.0,AIRCRAFT AIRBORNE,VELIVOLI AVIOTRASPORTATI
0bdfc516-f495-4ee1-ae50-f9a0daad9f47,alien_squadron_member_info_unoccupied_component.prefab/modals/geoscape#value/aircraft_type/alien_squadron_member_info_unoccupied_component.0,No Escort,Nessuna scorta
4329d3f0-fd9c-4597-9908-803d57e1da4f,project_available_row_component.prefab/modals/geoscape#text/text_row/project_available_row_component.1,ALIEN ALLOYS,LEGHE ALIENE
a991bf7d-4148-4e1b-90b1-114752eb981c,strategic_operation_slot_component.prefab/modals/geoscape#assign_text/strategic_operation_slot_component.2,ASSIGN SOLDIER,ASSEGNA SOLDATO
f07bfdf7-8f9e-4f11-aa09-948502d16956,wreckage_site_recovered_actor_row_component.prefab/modals/geoscape#name/text_row/wreckage_site_recovered_actor_row_component.0,ALIEN ALLOYS,LEGHE ALIENE
54dcf1c2-9b63-4857-b191-e1a0405b7a6a,wreckage_site_recovered_item_row_component.prefab/modals/geoscape#name/text_row/wreckage_site_recovered_item_row_component.1,ALIEN ALLOYS,LEGHE ALIENE
a2565915-8722-4dbb-90c5-6e50ab54f613,geo_base_nav_bar_component.prefab/geo_base_nav/components#value/base_name/geo_base_nav_bar_component.0,Africa,Africa
6034c77d-6b64-4964-b21e-e4b44c0b9552,geo_base_nav_bar_component.prefab/geo_base_nav/components#text/base_name/geo_base_nav_bar_component.1,Africa,Africa
28b9500c-0686-4fac-a0d1-74160bf38d20,armory_sort_category_tab_component.prefab/inventory/components#label/inner/armory_sort_category_tab_component.0,primary,primario
b4d0bbb7-b833-4409-9015-677db2a31d2c,building_construction_row_component.prefab/main_base/components#name/building_construction_row_component.1,TRAINING CENTER,CENTRO DI FORMAZIONE
eb2efbc9-4d94-4e1c-bf25-010a090db837,building_personnel_slot_tooltip_component.prefab/main_base/components#title/title_line/text.0,CHARACTER NAME,NOME DEL PERSONAGGIO
94211d2c-69a2-48f3-a5ee-974a5938dc6f,building_personnel_slot_tooltip_component.prefab/main_base/components#subtitle/title_line/text.1,DIVISION,DIVISIONE
86dd147b-3711-4d36-9e85-e815e22a46f1,building_personnel_slot_tooltip_component.prefab/main_base/components#effects/text/right.5,effects,effetti
c5c2bc6b-0f17-4d4e-ac31-35acc2895bce,project_category_tab_component.prefab/project/components#label/background/project_category_tab_component.0,SOLDIER WEAPONS,ARMI DA SOLDATO
c859556b-595f-4443-973a-7e43d1b1892d,soldier_memorial_tooltip_component.prefab/soldiers/components#text/top_section/nationality.0,Nationality,Nazionalità
766856ea-31ea-456c-b8a3-18e88fa0a8cc,soldier_memorial_tooltip_component.prefab/soldiers/components#text/top_section/age.0,Age,Età
85a0231a-6983-4632-b0bc-ad30dfb45679,soldier_memorial_tooltip_component.prefab/soldiers/components#text/top_section/missions.0,Missions,Missioni
0a37e38b-8c15-4fed-9c75-8dd57a065e1c,soldier_memorial_tooltip_component.prefab/soldiers/components#text/top_section/kills.0,Kills,Uccisioni
fb159b9f-a031-4689-97c3-feb2a87d2c9c,xenopedia_entry_component.prefab/xenopedia/components#text/label/research_image_mask.1,NO IMAGE ATTACHMENT ,NESSUN ALLEGATO IMMAGINE 
be32d798-c9de-4124-a0e0-c2fec52e9b9d,xenopedia_entry_component.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
72c00fe6-df0e-4e8e-afab-3467f3678425,xenopedia_entry_component_alien.prefab/xenopedia/components#label/health/text_panel.0,Health,Salute
c528a07a-1d06-4958-b387-1d86d17bf978,xenopedia_entry_component_alien.prefab/xenopedia/components#label/time_units/text_panel.0,Time Units,Unità di tempo
9ac24b9c-0b66-4d1b-b498-15250f3f98a6,xenopedia_entry_component_alien.prefab/xenopedia/components#label/accuracy/text_panel.0,Accuracy,Precisione
e84f05af-b4ba-40a6-a862-4992bf15bbed,xenopedia_entry_component_alien.prefab/xenopedia/components#label/strength/text_panel.0,STRENGTH,FORZA
17b95bb1-94c7-4fef-8afe-ce01e7f19908,xenopedia_entry_component_alien.prefab/xenopedia/components#label/reflexes/text_panel.0,Reflexes,Riflessi
5a91123e-1fce-409b-bc0b-3548c76c93d5,xenopedia_entry_component_alien.prefab/xenopedia/components#label/bravery/text_panel.0,Bravery,Coraggio
136e60b4-7738-4514-9478-28a188b69c3b,xenopedia_entry_component_alien.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
97fdcd0c-de7e-46bb-bdf9-3e4bdc2d4317,xenopedia_entry_component_alien_weapons.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
0d2321f1-b364-4a77-bcfc-124d5e4c1f94,xenopedia_entry_component_armour.prefab/xenopedia/components#label/armour/text_panel.0,Armour,Armatura
33108830-54e9-4199-b922-b716aee062c7,xenopedia_entry_component_armour.prefab/xenopedia/components#label/hardness/text_panel.0,Hardness,Durezza
ea36dd98-db00-4068-b231-30567ced720b,xenopedia_entry_component_armour.prefab/xenopedia/components#label/weight/text_panel.0,Weight,Peso
044ec58d-42f7-404d-b5f8-86aec530865d,xenopedia_entry_component_armour.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
843ca13b-7eab-4047-b31c-cf69ff719b0d,xenopedia_entry_component_dropship.prefab/xenopedia/components#label/health/text_panel.0,Health,Salute
a59fe158-6d1a-4dbb-9d7a-1b8d9a466b3c,xenopedia_entry_component_dropship.prefab/xenopedia/components#label/armour/text_panel.0,Armour,Armatura
f797e130-9bfc-41f1-90b4-f170001f68b6,xenopedia_entry_component_dropship.prefab/xenopedia/components#label/speed/text_panel.0,Speed,Velocità
1a06740f-7ea0-4e9c-ba69-083d6ba45ef0,xenopedia_entry_component_dropship.prefab/xenopedia/components#label/range/text_panel.0,Range,Intervallo
aa9c61f3-bdb6-4a33-9f67-f81e66ca4656,xenopedia_entry_component_dropship.prefab/xenopedia/components#label/upkeep/text_panel.0,Upkeep,Manutenzione
03a38374-ea44-4311-8491-e1f9cc048b4d,xenopedia_entry_component_dropship.prefab/xenopedia/components#label/carrying_capacity/text_panel.0,Carrying Capacity:,Capacità di carico:
4104c035-672c-4513-97d7-fe996353a14e,xenopedia_entry_component_dropship.prefab/xenopedia/components#label/vehicle_limit/text_panel.0,Vehicle Limit:,Limite del veicolo:
7ddff2bc-b96a-4649-8f8c-4aa997caea15,xenopedia_entry_component_dropship.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
dc610db9-8a07-4fcc-8f1a-d77c346368a9,xenopedia_entry_component_interceptor.prefab/xenopedia/components#label/health/text_panel.0,Health,Salute
8ba48038-851a-4792-962d-a65bf12ac124,xenopedia_entry_component_interceptor.prefab/xenopedia/components#label/armour/text_panel.0,Armour,Armatura
1e6c3004-8e9f-4a51-96d4-0fab15bab95e,xenopedia_entry_component_interceptor.prefab/xenopedia/components#label/speed/text_panel.0,Speed,Velocità
cfcd50b2-c78f-4cb4-8ae6-6bedadf349e8,xenopedia_entry_component_interceptor.prefab/xenopedia/components#label/acceleration/text_panel.0,Acceleration,Accelerazione
46ee05b6-c14c-4aef-9967-8d5fbdd9edfe,xenopedia_entry_component_interceptor.prefab/xenopedia/components#label/range/text_panel.0,Range,Intervallo
19b2fce2-1a69-44ca-be64-08b12929d4f0,xenopedia_entry_component_interceptor.prefab/xenopedia/components#label/turning_speed/text_panel.0,Turn Rate,Velocità di rotazione
e971ebca-8403-4c9d-a9ef-943c444393aa,xenopedia_entry_component_interceptor.prefab/xenopedia/components#label/upkeep/text_panel.0,Upkeep,Manutenzione
da548a7a-d225-44a9-b8a6-6f9e440786bb,xenopedia_entry_component_interceptor.prefab/xenopedia/components#label/hardpoints/text_panel.0,{{strategyaircraftlogic.hardpoints scribancontext.target}},{{strategyaircraftlogic.hardpoints scribancontext.target}}
8e22060b-9bcc-466b-b63b-4059ff47e500,xenopedia_entry_component_interceptor.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
3d2b0049-c83a-463c-aede-1679379dd6c9,xenopedia_entry_component_ufo.prefab/xenopedia/components#label/size/text_panel.0,Size,Dimensione
cf310c3c-9cc7-4925-aa89-1930d5764d8a,xenopedia_entry_component_ufo.prefab/xenopedia/components#label/health/text_panel.0,Health,Salute
88dff9f5-bbca-4421-bb07-8fd7e8abbde9,xenopedia_entry_component_ufo.prefab/xenopedia/components#label/armour/text_panel.0,Armour,Armatura
1913152e-1f36-481f-a91b-1bb040cb5bbf,xenopedia_entry_component_ufo.prefab/xenopedia/components#label/speed/text_panel.0,Speed,Velocità
85c21014-108d-4960-8a23-b8042ba518f3,xenopedia_entry_component_ufo.prefab/xenopedia/components#label/turning_speed/text_panel.0,Turn Rate,Velocità di rotazione
12179866-45f9-42a4-9d5d-ce4ec61bb493,xenopedia_entry_component_ufo.prefab/xenopedia/components#label/hardpoint_inventories/text_panel.0,{{strategyaircraftlogic.hardpoint_inventories scribancontext.target}},{{strategyaircraftlogic.hardpoint_inventories scribancontext.target}}
47220da1-26d6-44d4-9246-50bfb2e4c852,xenopedia_entry_component_ufo.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
a9b35845-6664-4f07-8cc9-153df34d5b65,xenopedia_entry_component_vehicle.prefab/xenopedia/components#label/health/text_panel.0,Health,Salute
4c392bbc-4133-43ca-be9e-8e157423446f,xenopedia_entry_component_vehicle.prefab/xenopedia/components#label/time_units/text_panel.0,Time Units,Unità di tempo
2f19cc3a-91a2-4c3d-b9f8-93543057298e,xenopedia_entry_component_vehicle.prefab/xenopedia/components#label/accuracy/text_panel.0,Accuracy,Precisione
e12b45ff-ac67-4d8f-b73b-169d0c33db12,xenopedia_entry_component_vehicle.prefab/xenopedia/components#label/strength/text_panel.0,STRENGTH,FORZA
1e299849-10a3-43c1-b8c1-5f2db4f57af4,xenopedia_entry_component_vehicle.prefab/xenopedia/components#label/reflexes/text_panel.0,Reflexes,Riflessi
0a23179f-6ddd-4959-857a-d377ed143446,xenopedia_entry_component_vehicle.prefab/xenopedia/components#label/bravery/text_panel.0,Bravery,Coraggio
a80b453b-efaa-4463-a0b1-ad9e6e0eaebc,xenopedia_entry_component_vehicle.prefab/xenopedia/components#label/upkeep/text_panel.0,Upkeep,Manutenzione
4e4b7e87-9c3f-473b-a1bf-36b7e0d3ca9b,xenopedia_entry_component_vehicle.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
3332c107-ca3d-4bdd-b225-d0b653c05168,xenopedia_entry_component_weapons.prefab/xenopedia/components#label/damage_multiplier/properties.0,Damage Multiplier,Moltiplicatore di danni
aadd0dc8-753e-43f0-9939-82f682058081,xenopedia_entry_component_weapons.prefab/xenopedia/components#label/armour_penetration/properties.0,Armour Penetration,Penetrazione dell'armatura
05e964d6-df13-46b6-90d1-e98395deb8a0,xenopedia_entry_component_weapons.prefab/xenopedia/components#label/armour_destruction/properties.0,Armour Destruction,Distruzione dell'armatura
972989dc-6ed2-4582-b4eb-24a9a8f759a9,xenopedia_entry_component_weapons.prefab/xenopedia/components#text_label/text_area/button_fill.1,ACCEPT REPORT,ACCETTA REPORT
f8b6e4d1-3eba-45fc-80e6-88d7ea421798,xenopedia_entry_component_xenonaut_weapons.prefab/xenopedia/components#label/damage_multiplier/properties.0,Damage Multiplier,Moltiplicatore di danni
d061ff80-470a-4964-b1b9-08136efd4c99,xenopedia_entry_component_xenonaut_weapons.prefab/xenopedia/components#label/armour_penetration/properties.0,Armour Penetration,Penetrazione dell'armatura
9df0b9d3-1be4-49c2-84b5-d8ee12d99985,xenopedia_entry_component_xenonaut_weapons.prefab/xenopedia/components#label/armour_destruction/properties.0,Armour Destruction,Distruzione dell'armatura
